基地面積,建築面積,總樓地板面積,建築物高度,建造類別,構造別,地號,樓層用途
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,H2集合住宅
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,樓梯間
6269.56,1726.5,27082.18,64.8,新建,鋼筋混凝土(RC),宜蘭縣礁溪鄉,機械室、水箱
859.0,2.25,2.25,3.0,新建,鋼鐵造有牆,宜蘭縣蘇澳鎮,守衛室
112.36,619.2,619.2,6.15,新建,鋼鐵造有牆，鋼鐵造無牆,宜蘭縣宜蘭市,C1汽車清潔美容
112.36,619.2,619.2,6.15,新建,鋼鐵造有牆，鋼鐵造無牆,宜蘭縣宜蘭市,C2洗車場
112.36,619.2,619.2,6.15,新建,鋼鐵造有牆，鋼鐵造無牆,宜蘭縣宜蘭市,C2洗車場
323.24,124.49,351.29,10.7,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
323.24,124.49,351.29,10.7,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
323.24,124.49,351.29,10.7,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
323.24,124.49,351.29,10.7,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
2141.0,146.12,262.29,7.3,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2農舍
2141.0,146.12,262.29,7.3,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2農舍
2141.0,146.12,262.29,7.3,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間、水箱間
2761.32,213.53,428.68,6.95,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2農舍
2761.32,213.53,428.68,6.95,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2農舍
2761.32,213.53,428.68,6.95,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,樓梯間
223.0,124.22,408.5,13.5,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
223.0,124.22,408.5,13.5,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
223.0,124.22,408.5,13.5,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
223.0,124.22,408.5,13.5,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
140.58,68.39,259.66,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(20.45㎡)
140.58,68.39,259.66,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
140.58,68.39,259.66,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
140.58,68.39,259.66,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
140.58,68.39,259.66,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
150.55,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(32.77㎡)
150.55,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
150.55,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
150.55,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
150.55,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
48.8,23.63,70.89,10.83,新建,鋼骨造,宜蘭縣宜蘭市,騎樓
48.8,23.63,70.89,10.83,新建,鋼骨造,宜蘭縣宜蘭市,H2住宅
48.8,23.63,70.89,10.83,新建,鋼骨造,宜蘭縣宜蘭市,H2住宅
48.8,23.63,70.89,10.83,新建,鋼骨造,宜蘭縣宜蘭市,H2住宅
154.13,78.87,208.92,10.4,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅(68.75㎡)、C2停車空間(9.36㎡)
154.13,78.87,208.92,10.4,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
154.13,78.87,208.92,10.4,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
148.49,79.47,281.83,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
148.49,79.47,281.83,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
148.49,79.47,281.83,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
148.49,79.47,281.83,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
148.49,79.47,281.83,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
113.98,67.98,253.76,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
113.98,67.98,253.76,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
113.98,67.98,253.76,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
113.98,67.98,253.76,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
113.98,67.98,253.76,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
106.36,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
106.36,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
106.36,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
106.36,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
106.36,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
105.31,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.31,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.31,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.31,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
105.31,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
105.42,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.42,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.42,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.42,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
105.42,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
105.54,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.54,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.54,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.54,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
105.54,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
105.78,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.78,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.78,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
105.78,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
105.78,63.0,238.82,11.2,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,電梯間
97.47,56.0,161.58,10.05,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
97.47,56.0,161.58,10.05,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
97.47,56.0,161.58,10.05,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
116.56,58.24,165.66,10.05,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
116.56,58.24,165.66,10.05,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
116.56,58.24,165.66,10.05,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
1487.28,104.37,291.02,10.33,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2農舍
1487.28,104.37,291.02,10.33,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2農舍
1487.28,104.37,291.02,10.33,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2農舍
219.36,78.28,338.54,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
219.36,78.28,338.54,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,停車空間
219.36,78.28,338.54,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
219.36,78.28,338.54,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
219.36,78.28,338.54,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
219.36,78.28,338.54,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
219.36,78.28,338.54,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
219.36,78.28,338.54,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
197.88,68.76,318.99,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
197.88,68.76,318.99,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,停車空間
197.88,68.76,318.99,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
197.88,68.76,318.99,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
197.88,68.76,318.99,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
197.88,68.76,318.99,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
197.88,68.76,318.99,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
197.88,68.76,318.99,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
177.95,63.93,294.24,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
177.95,63.93,294.24,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,停車空間
177.95,63.93,294.24,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
177.95,63.93,294.24,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
177.95,63.93,294.24,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
177.95,63.93,294.24,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
177.95,63.93,294.24,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
177.95,63.93,294.24,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
183.64,65.83,306.69,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
183.64,65.83,306.69,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,停車空間
183.64,65.83,306.69,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
183.64,65.83,306.69,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
183.64,65.83,306.69,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
183.64,65.83,306.69,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
183.64,65.83,306.69,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
183.64,65.83,306.69,13.6,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,機械室
527.0,46.69,140.07,10.3,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2農舍
527.0,46.69,140.07,10.3,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2農舍
527.0,46.69,140.07,10.3,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2農舍
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(40.39㎡)
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(40.39㎡)
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
366.0,187.82,475.32,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
404.0,187.82,475.47,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(40.56㎡)
404.0,187.82,475.47,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
404.0,187.82,475.47,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
404.0,187.82,475.47,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
404.0,187.82,475.47,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
381.0,185.07,586.05,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
381.0,185.07,586.05,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
381.0,185.07,586.05,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
381.0,185.07,586.05,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
381.0,185.07,586.05,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
381.0,185.07,586.05,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
375.0,191.82,593.36,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
434.0,190.89,591.41,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
434.0,190.89,591.41,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(38.15㎡)
434.0,190.89,591.41,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
434.0,190.89,591.41,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
434.0,190.89,591.41,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
434.0,190.89,591.41,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,設備空間
218.0,33.36,33.36,3.6,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
2220.54,102.55,171.27,7.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,G2【辦公類場所】
2220.54,102.55,171.27,7.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,G2【辦公類場所】
8254.52,16.2,16.2,2.55,新建,鋼骨造,宜蘭縣蘇澳鎮,I1氮氣製造充填場(容器儲藏室)
1444.15,133.3,133.3,4.9,新建,鋼骨造,宜蘭縣員山鄉,D1農業體驗設施
660.0,62.11,171.66,10.4,增建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2農舍
660.0,62.11,171.66,10.4,增建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2農舍
660.0,62.11,171.66,10.4,增建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2農舍
147.99,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(32.77㎡)
147.99,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
147.99,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
147.99,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
147.99,77.58,277.27,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
131.96,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
131.96,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
131.96,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
131.96,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
131.96,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
127.3,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
127.3,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
127.3,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
127.3,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
127.3,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
118.14,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
118.14,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.14,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.14,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.14,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
118.91,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
118.91,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.91,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.91,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
118.91,66.48,247.43,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
133.84,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
133.84,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
133.84,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
133.84,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
133.84,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
129.35,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
129.35,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
129.35,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
129.35,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
129.35,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
120.27,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅、停車空間(17.76㎡)
120.27,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
120.27,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
120.27,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
120.27,66.48,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
124.99,65.54,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
124.99,65.54,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
124.99,65.54,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
124.99,65.54,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
124.99,65.54,245.37,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
130.78,67.22,254.38,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
130.78,67.22,254.38,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
130.78,67.22,254.38,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
130.78,67.22,254.38,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
130.78,67.22,254.38,11.95,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,梯間
114.0,62.77,154.5,11.27,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
114.0,62.77,154.5,11.27,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
114.0,62.77,154.5,11.27,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
122.91,68.62,166.45,11.27,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
122.91,68.62,166.45,11.27,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
122.91,68.62,166.45,11.27,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
118.27,68.0,181.69,10.45,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
118.27,68.0,181.69,10.45,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
118.27,68.0,181.69,10.45,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
117.78,68.0,181.69,10.45,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
117.78,68.0,181.69,10.45,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
